tindex	j	i	t	ostat	tstat	surv	diam	dnow	dlast	cones	trt	x	y	ice	nfert	height
613	6	84	9	2	0	1	9.745471783	0.02533959	0.044787269	0	0	4.07	-11.42	0	1	NA
613	6	84	10	1	0	1	9.770811374	0.029079959	0.02533959	NA	0	4.07	-11.42	0	1	NA
613	6	84	11	NA	0	0	NA	0.028357628	0.029079959	NA	0	4.07	-11.42	0	1	NA
614	6	85	1	2	0	1	17.194773	0.455845161	0.455845161	0	0	3.3	-12.87	0	0	NA
614	6	85	2	2	0	1	17.65061816	0.388133435	0.455845161	0	0	3.3	-12.87	0	0	NA
614	6	85	3	2	0	1	18.0387516	0.256523177	0.388133435	0	0	3.3	-12.87	0	0	NA
614	6	85	4	2	0	1	18.29527477	0.346440449	0.256523177	0	0	3.3	-12.87	0	0	NA
614	6	85	5	2	0	1	18.64171522	0.542630569	0.346440449	0	0	3.3	-12.87	0	0	NA
614	6	85	6	2	0	1	19.18434579	0.369005056	0.542630569	0	0	3.3	-12.87	0	0	NA
614	6	85	7	2	0	1	19.55335085	0.392682407	0.369005056	0	0	3.3	-12.87	0	0	NA
614	6	85	8	3	1	1	19.94603325	0.358285486	0.392682407	3	0	3.3	-12.87	0	0	NA
614	6	85	9	1	1	1	20.30431874	0.300470462	0.358285486	0	0	3.3	-12.87	0	1	NA
614	6	85	10	1	1	1	20.6047892	0.358646219	0.300470462	0	0	3.3	-12.87	0	1	NA
614	6	85	11	1	1	1	20.96343542	0.276660558	0.358646219	NA	0	3.3	-12.87	0	1	NA
615	6	86	1	2	0	1	19.96724331	0.417977557	0.417977557	0	0	0.62	-14.66	0	0	NA
615	6	86	2	2	0	1	20.38522087	0.413416644	0.417977557	0	0	0.62	-14.66	0	0	NA
615	6	86	3	2	0	1	20.79863751	0.405248863	0.413416644	0	0	0.62	-14.66	0	0	NA
615	6	86	4	3	1	1	21.20388637	0.38631814	0.405248863	3	0	0.62	-14.66	0	0	NA
615	6	86	5	1	1	1	21.59020451	0.251230717	0.38631814	0	0	0.62	-14.66	0	0	NA
615	6	86	6	1	1	1	21.84143523	0.435442314	0.251230717	0	0	0.62	-14.66	0	0	NA
615	6	86	7	1	1	1	22.27687754	0.5052878	0.435442314	0	0	0.62	-14.66	0	0	NA
615	6	86	8	3	1	1	22.78216534	0.462837929	0.5052878	1	0	0.62	-14.66	0	0	NA
615	6	86	9	1	1	1	23.24500327	0.640642724	0.462837929	0	0	0.62	-14.66	0	1	NA
615	6	86	10	1	1	1	23.885646	0.307284845	0.640642724	0	0	0.62	-14.66	0	1	NA
615	6	86	11	3	1	1	24.19293084	0.277466569	0.307284845	4	0	0.62	-14.66	0	1	NA
616	6	87	1	2	0	1	15.64183695	0.221137957	0.221137957	0	0	-1.72	-13.6	0	0	NA
616	6	87	2	2	0	1	15.86297491	0.233305293	0.221137957	0	0	-1.72	-13.6	0	0	NA
616	6	87	3	2	0	1	16.0962802	0.17772236	0.233305293	0	0	-1.72	-13.6	0	0	NA
616	6	87	4	3	1	1	16.27400256	0.330697711	0.17772236	3	0	-1.72	-13.6	0	0	NA
616	6	87	5	1	1	1	16.60470027	0.262803298	0.330697711	0	0	-1.72	-13.6	0	0	NA
616	6	87	6	1	1	1	16.86750357	0.250487067	0.262803298	0	0	-1.72	-13.6	0	0	NA
616	6	87	7	1	1	1	17.11799064	0.208485735	0.250487067	NA	0	-1.72	-13.6	0	0	NA
616	6	87	8	1	1	1	17.32647637	0.429961185	0.208485735	0	0	-1.72	-13.6	0	0	NA
616	6	87	9	1	1	1	17.75643756	0.260219624	0.429961185	0	0	-1.72	-13.6	0	1	NA
616	6	87	10	1	1	1	18.01665718	0.313427281	0.260219624	0	0	-1.72	-13.6	0	1	NA
616	6	87	11	1	1	1	18.33008446	0.27267194	0.313427281	NA	0	-1.72	-13.6	0	1	NA
617	6	88	1	2	0	1	17.91680779	0.478277654	0.478277654	0	0	-2.9	-14.19	0	0	NA
617	6	88	2	2	0	1	18.39508544	0.477198076	0.478277654	0	0	-2.9	-14.19	0	0	NA
617	6	88	3	3	1	1	18.87228352	0.317379107	0.477198076	2	0	-2.9	-14.19	0	0	NA
617	6	88	4	3	1	1	19.18966263	0.308506649	0.317379107	3	0	-2.9	-14.19	0	0	NA
617	6	88	5	1	1	1	19.49816928	0.34942098	0.308506649	0	0	-2.9	-14.19	0	0	NA
617	6	88	6	1	1	1	19.84759026	0.461365603	0.34942098	0	0	-2.9	-14.19	0	0	NA
617	6	88	7	1	1	1	20.30895586	0.381930056	0.461365603	0	0	-2.9	-14.19	0	0	NA
617	6	88	8	1	1	1	20.69088592	0.436018788	0.381930056	0	0	-2.9	-14.19	0	0	NA
617	6	88	9	1	1	1	21.1269047	0.378687832	0.436018788	0	0	-2.9	-14.19	0	1	NA
617	6	88	10	1	1	1	21.50559254	0.569643597	0.378687832	0	0	-2.9	-14.19	0	1	NA
617	6	88	11	1	1	1	22.07523613	0.287522555	0.569643597	0	0	-2.9	-14.19	0	1	NA
618	6	89	1	2	0	1	10.8734611	0.063393483	0.063393483	0	0	-2.41	-11.11	0	0	NA
618	6	89	2	2	0	1	10.93685458	0.061372958	0.063393483	0	0	-2.41	-11.11	0	0	NA
618	6	89	3	3	1	1	10.99822754	0.06431236	0.061372958	2	0	-2.41	-11.11	0	0	NA
618	6	89	4	1	1	1	11.0625399	0.056154348	0.06431236	0	0	-2.41	-11.11	0	0	NA
618	6	89	5	1	1	1	11.11869425	0.066082373	0.056154348	0	0	-2.41	-11.11	0	0	NA
618	6	89	6	1	1	1	11.18477662	0.045235106	0.066082373	0	0	-2.41	-11.11	0	0	NA
618	6	89	7	1	1	1	11.23001173	0.057467768	0.045235106	0	0	-2.41	-11.11	0	0	NA
618	6	89	8	1	1	1	11.2874795	0.070241523	0.057467768	0	0	-2.41	-11.11	0	0	NA
618	6	89	9	1	1	1	11.35772102	0.044984384	0.070241523	0	0	-2.41	-11.11	0	1	NA
618	6	89	10	1	1	1	11.4027054	0.063674968	0.044984384	0	0	-2.41	-11.11	0	1	NA
618	6	89	11	1	1	1	11.46638037	0.048175267	0.063674968	0	0	-2.41	-11.11	0	1	NA
619	6	90	1	2	0	1	19.10822956	0.589901681	0.589901681	0	0	-1.47	-10.08	0	0	13.2
619	6	90	2	3	1	1	19.69813124	0.545498315	0.589901681	8	0	-1.47	-10.08	0	0	NA
619	6	90	3	3	1	1	20.24362956	0.533698482	0.545498315	16	0	-1.47	-10.08	0	0	NA
619	6	90	4	3	1	1	20.77732804	0.682083402	0.533698482	19	0	-1.47	-10.08	0	0	16
619	6	90	5	3	1	1	21.45941144	0.409700904	0.682083402	7	0	-1.47	-10.08	0	0	NA
619	6	90	6	3	1	1	21.86911234	0.553490929	0.409700904	33	0	-1.47	-10.08	0	0	NA
619	6	90	7	3	1	1	22.42260327	0.476491619	0.553490929	21	0	-1.47	-10.08	0	0	NA
619	6	90	8	3	1	1	22.89909489	0.524741174	0.476491619	19	0	-1.47	-10.08	0	0	NA
619	6	90	9	3	1	1	23.42383607	0.630190521	0.524741174	42	0	-1.47	-10.08	0	1	NA
619	6	90	10	3	1	1	24.05402659	0.436945953	0.630190521	53	0	-1.47	-10.08	0	1	NA
619	6	90	11	3	1	1	24.49097254	0.525250609	0.436945953	14	0	-1.47	-10.08	0	1	NA
620	6	91	1	2	0	1	9.688146294	0.069977425	0.069977425	0	0	1.44	-12.14	0	0	NA
620	6	91	2	2	0	1	9.758123719	0.079791009	0.069977425	0	0	1.44	-12.14	0	0	NA
620	6	91	3	2	0	1	9.837914729	0.037441575	0.079791009	0	0	1.44	-12.14	0	0	NA
620	6	91	4	2	0	1	9.875356304	0.031214342	0.037441575	0	0	1.44	-12.14	0	0	NA
620	6	91	5	2	0	1	9.906570646	0.034585583	0.031214342	0	0	1.44	-12.14	0	0	NA
620	6	91	6	2	0	1	9.941156229	0.042448885	0.034585583	0	0	1.44	-12.14	0	0	NA
620	6	91	7	2	0	1	9.983605114	0.041643696	0.042448885	0	0	1.44	-12.14	0	0	NA
620	6	91	8	2	0	1	10.02524881	0.043069661	0.041643696	0	0	1.44	-12.14	0	0	NA
620	6	91	9	2	0	1	10.06831847	0.047164847	0.043069661	0	0	1.44	-12.14	0	1	NA
620	6	91	10	2	0	1	10.11548332	0.043287044	0.047164847	0	0	1.44	-12.14	0	1	NA
620	6	91	11	2	0	1	10.15877036	0.068381805	0.043287044	0	0	1.44	-12.14	0	1	NA
621	6	92	1	2	0	1	15.42864481	0.362503842	0.362503842	0	0	3.09	-10.14	0	0	NA
621	6	92	2	2	0	1	15.79114865	0.307471584	0.362503842	0	0	3.09	-10.14	0	0	NA
621	6	92	3	2	0	1	16.09862024	0.326480735	0.307471584	0	0	3.09	-10.14	0	0	NA
621	6	92	4	3	1	1	16.42510097	0.234292819	0.326480735	12	0	3.09	-10.14	0	0	NA
621	6	92	5	1	1	1	16.65939379	0.235792765	0.234292819	0	0	3.09	-10.14	0	0	NA
621	6	92	6	1	1	1	16.89518656	0.240408859	0.235792765	0	0	3.09	-10.14	0	0	NA
621	6	92	7	1	1	1	17.13559541	0.318187523	0.240408859	0	0	3.09	-10.14	0	0	NA
621	6	92	8	1	1	1	17.45378294	0.292263847	0.318187523	0	0	3.09	-10.14	0	0	NA
621	6	92	9	1	1	1	17.74604678	0.360815703	0.292263847	0	0	3.09	-10.14	0	1	NA
621	6	92	10	3	1	1	18.10686249	0.229615502	0.360815703	1	0	3.09	-10.14	0	1	NA
621	6	92	11	1	1	1	18.33647799	0.347575452	0.229615502	0	0	3.09	-10.14	0	1	NA
622	6	93	1	2	0	1	21.12113861	0.595677623	0.595677623	0	0	1.24	-9.58	0	0	NA
622	6	93	2	3	1	1	21.71681623	0.606534681	0.595677623	1	0	1.24	-9.58	0	0	NA
622	6	93	3	3	1	1	22.32335091	0.636039025	0.606534681	22	0	1.24	-9.58	0	0	NA
622	6	93	4	3	1	1	22.95938994	0.578343132	0.636039025	18	0	1.24	-9.58	0	0	NA
622	6	93	5	3	1	1	23.53773307	0.745879024	0.578343132	2	0	1.24	-9.58	0	0	NA
622	6	93	6	3	1	1	24.28361209	0.701758575	0.745879024	5	0	1.24	-9.58	0	0	NA
622	6	93	7	1	1	1	24.98537067	0.809689028	0.701758575	0	0	1.24	-9.58	0	0	NA
622	6	93	8	3	1	1	25.7950597	0.831276245	0.809689028	5	0	1.24	-9.58	0	0	NA
622	6	93	9	3	1	1	26.62633594	0.812119202	0.831276245	1	0	1.24	-9.58	0	1	NA
622	6	93	10	1	1	1	27.43845514	0.621653287	0.812119202	0	0	1.24	-9.58	0	1	NA
622	6	93	11	3	1	1	28.06010843	0.588311391	0.621653287	7	0	1.24	-9.58	0	1	NA
623	6	94	1	2	0	1	14.57385368	0.026177304	0.026177304	0	0	-0.65	-8.9	0	0	NA
623	6	94	2	2	0	1	14.60003098	0.028765959	0.026177304	0	0	-0.65	-8.9	0	0	NA
623	6	94	3	2	0	1	14.62879694	0.026437545	0.028765959	0	0	-0.65	-8.9	0	0	NA
623	6	94	4	2	0	1	14.65523449	0.025270592	0.026437545	0	0	-0.65	-8.9	0	0	NA
623	6	94	5	2	0	1	14.68050508	0.03423166	0.025270592	0	0	-0.65	-8.9	0	0	NA
623	6	94	6	2	0	1	14.71473674	0.02880994	0.03423166	0	0	-0.65	-8.9	0	0	NA
623	6	94	7	2	0	1	14.74354668	0.02741818	0.02880994	0	0	-0.65	-8.9	0	0	NA
623	6	94	8	2	0	1	14.77096486	0.027007564	0.02741818	0	0	-0.65	-8.9	0	0	NA
623	6	94	9	2	0	1	14.79797242	0.038588349	0.027007564	0	0	-0.65	-8.9	0	1	NA
623	6	94	10	1	0	1	14.83656077	0.030964761	0.038588349	NA	0	-0.65	-8.9	0	1	NA
623	6	94	11	NA	0	0	NA	0.027901531	0.030964761	NA	0	-0.65	-8.9	0	1	NA
624	6	95	1	2	0	1	25.37328499	0.386520202	0.386520202	0	0	-1.55	-1.01	0	0	14
624	6	95	2	3	1	1	25.75980519	0.34672131	0.386520202	1	0	-1.55	-1.01	0	0	NA
624	6	95	3	3	1	1	26.1065265	0.642920202	0.34672131	44	0	-1.55	-1.01	0	0	NA
624	6	95	4	3	1	1	26.7494467	0.339706849	0.642920202	91	0	-1.55	-1.01	0	0	15.2
624	6	95	5	3	1	1	27.08915355	0.550309549	0.339706849	1	0	-1.55	-1.01	0	0	NA
624	6	95	6	3	1	1	27.6394631	0.619119623	0.550309549	6	0	-1.55	-1.01	0	0	NA
624	6	95	7	3	1	1	28.25858272	0.496558902	0.619119623	16	0	-1.55	-1.01	0	0	NA
624	6	95	8	3	1	1	28.75514163	0.641135477	0.496558902	1	0	-1.55	-1.01	0	0	NA
624	6	95	9	3	1	1	29.3962771	0.720454845	0.641135477	2	0	-1.55	-1.01	0	0	NA
624	6	95	10	1	1	1	30.11673195	0.866619977	0.720454845	0	0	-1.55	-1.01	0	0	NA
624	6	95	11	3	1	1	30.98335193	0.809474348	0.866619977	31	0	-1.55	-1.01	0	0	NA
625	6	96	1	2	0	1	7.068522846	0.026817824	0.026817824	0	0	-1.66	-4	0	0	NA
625	6	96	2	2	0	1	7.09534067	0.031064313	0.026817824	0	0	-1.66	-4	0	0	NA
625	6	96	3	2	0	1	7.126404983	0.026294156	0.031064313	0	0	-1.66	-4	0	0	NA
625	6	96	4	2	0	1	7.152699138	0.031363448	0.026294156	0	0	-1.66	-4	0	0	NA
625	6	96	5	2	0	1	7.184062587	0.025535246	0.031363448	0	0	-1.66	-4	0	0	NA
625	6	96	6	1	0	1	7.209597833	0.028394006	0.025535246	NA	0	-1.66	-4	0	0	NA
625	6	96	7	1	0	1	7.237991839	0.028654357	0.028394006	NA	0	-1.66	-4	0	0	NA
625	6	96	8	NA	0	0	NA	0.02500548	0.028654357	NA	0	-1.66	-4	0	0	NA
625	6	96	9	NA	0	0	NA	0.026141615	0.02500548	NA	0	-1.66	-4	0	0	NA
625	6	96	10	NA	0	0	NA	0.031813883	0.026141615	NA	0	-1.66	-4	0	0	NA
625	6	96	11	NA	0	0	NA	0.026641081	0.031813883	NA	0	-1.66	-4	0	0	NA
626	6	97	1	2	0	1	20.70098435	0.562241422	0.562241422	0	0	-4.1	-3.46	0	0	13.6
626	6	97	2	2	0	1	21.26322577	0.600066408	0.562241422	0	0	-4.1	-3.46	0	0	NA
626	6	97	3	2	0	1	21.86329218	0.394603715	0.600066408	0	0	-4.1	-3.46	0	0	NA
626	6	97	4	2	0	1	22.25789589	0.553051332	0.394603715	0	0	-4.1	-3.46	0	0	15.7
626	6	97	5	2	0	1	22.81094723	0.876008766	0.553051332	0	0	-4.1	-3.46	0	0	NA
626	6	97	6	2	0	1	23.68695599	0.475407267	0.876008766	0	0	-4.1	-3.46	0	0	NA
626	6	97	7	2	0	1	24.16236326	0.663302625	0.475407267	0	0	-4.1	-3.46	0	0	NA
626	6	97	8	3	1	1	24.82566588	0.71258561	0.663302625	3	0	-4.1	-3.46	0	0	NA
626	6	97	9	1	1	1	25.53825149	0.477187991	0.71258561	0	0	-4.1	-3.46	0	0	NA
626	6	97	10	1	1	1	26.01543949	0.415306238	0.477187991	0	0	-4.1	-3.46	0	0	NA
626	6	97	11	3	1	1	26.43074572	0.535811482	0.415306238	7	0	-4.1	-3.46	0	0	NA
627	6	98	1	2	0	1	13.50346256	0.025357408	0.025357408	0	0	-5.92	-5.19	0	0	NA
627	6	98	2	2	0	1	13.52881997	0.025054489	0.025357408	0	0	-5.92	-5.19	0	0	NA
627	6	98	3	2	0	1	13.55387446	0.025349506	0.025054489	0	0	-5.92	-5.19	0	0	NA
627	6	98	4	2	0	1	13.57922396	0.026878864	0.025349506	0	0	-5.92	-5.19	0	0	NA
627	6	98	5	2	0	1	13.60610283	0.0250516	0.026878864	0	0	-5.92	-5.19	0	0	NA
627	6	98	6	2	0	1	13.63115443	0.03374384	0.0250516	0	0	-5.92	-5.19	0	0	NA
627	6	98	7	2	0	1	13.66489827	0.029579292	0.03374384	0	0	-5.92	-5.19	0	0	NA
627	6	98	8	2	0	1	13.69447756	0.025590616	0.029579292	0	0	-5.92	-5.19	0	0	NA
627	6	98	9	2	0	1	13.72006818	0.026416188	0.025590616	0	0	-5.92	-5.19	0	0	NA
627	6	98	10	1	0	1	13.74648436	0.029252528	0.026416188	NA	0	-5.92	-5.19	0	0	NA
627	6	98	11	NA	0	0	NA	0.031511516	0.029252528	NA	0	-5.92	-5.19	0	0	NA
628	6	99	1	2	0	1	9.653146684	0.108626282	0.108626282	0	0	-5.76	-5.75	0	0	11.1
628	6	99	2	2	0	1	9.761772966	0.112968473	0.108626282	0	0	-5.76	-5.75	0	0	NA
628	6	99	3	2	0	1	9.874741438	0.197782779	0.112968473	0	0	-5.76	-5.75	0	0	NA
628	6	99	4	2	0	1	10.07252422	0.117811245	0.197782779	0	0	-5.76	-5.75	0	0	11.8
628	6	99	5	1	0	1	10.19033546	0.087285637	0.117811245	NA	0	-5.76	-5.75	0	0	NA
628	6	99	6	2	0	1	10.2776211	0.120920662	0.087285637	0	0	-5.76	-5.75	0	0	NA
628	6	99	7	2	0	1	10.39854176	0.113605346	0.120920662	0	0	-5.76	-5.75	0	0	NA
628	6	99	8	2	0	1	10.51214711	0.062985176	0.113605346	0	0	-5.76	-5.75	0	0	NA
628	6	99	9	2	0	1	10.57513228	0.076874737	0.062985176	0	0	-5.76	-5.75	0	0	NA
628	6	99	10	2	0	1	10.65200702	0.152881995	0.076874737	0	0	-5.76	-5.75	0	0	NA
628	6	99	11	2	0	1	10.80488902	0.082375686	0.152881995	0	0	-5.76	-5.75	0	0	NA
629	6	100	1	2	0	1	2.88701282	0.060583353	0.060583353	0	0	NA	NA	0	0	NA
629	6	100	2	2	0	1	2.947596173	0.056605699	0.060583353	0	0	NA	NA	0	0	NA
629	6	100	3	1	0	1	3.004201871	0.033497639	0.056605699	NA	0	NA	NA	0	0	NA
629	6	100	4	NA	0	0	NA	0.033279114	0.033497639	NA	0	NA	NA	0	0	NA
629	6	100	5	NA	0	0	NA	0.044199598	0.033279114	NA	0	NA	NA	0	0	NA
629	6	100	6	NA	0	0	NA	0.043039694	0.044199598	NA	0	NA	NA	0	0	NA
629	6	100	7	NA	0	0	NA	0.036616156	0.043039694	NA	0	NA	NA	0	0	NA
629	6	100	8	NA	0	0	NA	0.060158962	0.036616156	NA	0	NA	NA	0	0	NA
629	6	100	9	NA	0	0	NA	0.043217187	0.060158962	NA	0	NA	NA	0	0	NA
629	6	100	10	NA	0	0	NA	0.091011125	0.043217187	NA	0	NA	NA	0	0	NA
629	6	100	11	NA	0	0	NA	0.041574524	0.091011125	NA	0	NA	NA	0	0	NA
630	6	101	1	2	0	1	21.17829255	0.705307125	0.705307125	0	0	-3.52	-5.98	0	0	13
630	6	101	2	2	0	1	21.88359968	0.671170227	0.705307125	0	0	-3.52	-5.98	0	0	NA
630	6	101	3	2	0	1	22.5547699	0.428249418	0.671170227	0	0	-3.52	-5.98	0	0	NA
630	6	101	4	2	0	1	22.98301932	0.481984805	0.428249418	0	0	-3.52	-5.98	0	0	15.2
630	6	101	5	2	0	1	23.46500413	0.739435044	0.481984805	0	0	-3.52	-5.98	0	0	NA
630	6	101	6	2	0	1	24.20443917	0.395694981	0.739435044	0	0	-3.52	-5.98	1	0	NA
630	6	101	7	2	0	1	24.60013415	0.453519952	0.395694981	0	0	-3.52	-5.98	1	0	NA
630	6	101	8	2	0	1	25.0536541	0.598622701	0.453519952	0	0	-3.52	-5.98	1	0	NA
630	6	101	9	2	0	1	25.6522768	0.788365607	0.598622701	0	0	-3.52	-5.98	1	0	NA
630	6	101	10	2	0	1	26.44064241	0.631853674	0.788365607	0	0	-3.52	-5.98	1	0	NA
630	6	101	11	2	0	1	27.07249608	0.466958012	0.631853674	0	0	-3.52	-5.98	1	0	NA
631	6	102	1	2	0	1	3.963079022	0.025763873	0.025763873	0	0	NA	NA	0	0	NA
631	6	102	2	2	0	1	3.988842895	0.025797261	0.025763873	0	0	NA	NA	0	0	NA
631	6	102	3	2	0	1	4.014640156	0.026361676	0.025797261	0	0	NA	NA	0	0	NA
631	6	102	4	2	0	1	4.041001833	0.025006825	0.026361676	0	0	NA	NA	0	0	NA
631	6	102	5	1	0	1	4.066008658	0.025352653	0.025006825	NA	0	NA	NA	0	0	NA
631	6	102	6	1	0	1	4.09136131	0.029249805	0.025352653	NA	0	NA	NA	0	0	NA
631	6	102	7	1	0	1	4.120611115	0.025204492	0.029249805	NA	0	NA	NA	0	0	NA
631	6	102	8	1	0	1	4.145815607	0.028034157	0.025204492	NA	0	NA	NA	0	0	NA
631	6	102	9	NA	0	0	NA	0.030079211	0.028034157	NA	0	NA	NA	0	0	NA
631	6	102	10	NA	0	0	NA	0.026825142	0.030079211	NA	0	NA	NA	0	0	NA
631	6	102	11	NA	0	0	NA	0.027373616	0.026825142	NA	0	NA	NA	0	0	NA
632	6	103	1	2	0	1	7.163288621	0.028056211	0.028056211	0	0	-6.51	-9.46	0	0	NA
632	6	103	2	2	0	1	7.191344832	0.03145515	0.028056211	0	0	-6.51	-9.46	0	0	NA
632	6	103	3	2	0	1	7.222799982	0.025825844	0.03145515	0	0	-6.51	-9.46	0	0	NA
632	6	103	4	2	0	1	7.248625825	0.025537201	0.025825844	0	0	-6.51	-9.46	0	0	NA
632	6	103	5	2	0	1	7.274163026	0.028586093	0.025537201	0	0	-6.51	-9.46	0	0	NA
632	6	103	6	2	0	1	7.30274912	0.025205471	0.028586093	0	0	-6.51	-9.46	0	0	NA
632	6	103	7	1	0	1	7.327954591	0.025003193	0.025205471	NA	0	-6.51	-9.46	0	0	NA
632	6	103	8	NA	0	0	NA	0.025006596	0.025003193	NA	0	-6.51	-9.46	0	0	NA
632	6	103	9	NA	0	0	NA	0.026070922	0.025006596	NA	0	-6.51	-9.46	0	0	NA
632	6	103	10	NA	0	0	NA	0.025493413	0.026070922	NA	0	-6.51	-9.46	0	0	NA
632	6	103	11	NA	0	0	NA	0.025711568	0.025493413	NA	0	-6.51	-9.46	0	0	NA
633	6	104	1	2	0	1	19.98608832	0.7456935	0.7456935	0	0	-7.57	-7.56	0	0	NA
633	6	104	2	2	0	1	20.73178182	0.848171339	0.7456935	0	0	-7.57	-7.56	0	0	NA
633	6	104	3	3	1	1	21.57995316	0.409847554	0.848171339	3	0	-7.57	-7.56	0	0	NA
633	6	104	4	1	1	1	21.98980071	0.42858432	0.409847554	0	0	-7.57	-7.56	0	0	NA
633	6	104	5	3	1	1	22.41838503	0.70530574	0.42858432	1	0	-7.57	-7.56	0	0	NA
633	6	104	6	1	1	1	23.12369077	0.66512086	0.70530574	0	0	-7.57	-7.56	1	0	NA
633	6	104	7	3	1	1	23.78881163	0.754747872	0.66512086	1	0	-7.57	-7.56	1	0	NA
633	6	104	8	1	1	1	24.54355951	0.437551758	0.754747872	0	0	-7.57	-7.56	1	0	NA
633	6	104	9	1	1	1	24.98111126	0.481104794	0.437551758	0	0	-7.57	-7.56	1	0	NA
633	6	104	10	1	1	1	25.46221606	0.918077812	0.481104794	0	0	-7.57	-7.56	1	0	NA
633	6	104	11	1	1	1	26.38029387	0.853673894	0.918077812	NA	0	-7.57	-7.56	1	0	NA
634	6	105	1	2	0	1	18.0016886	0.319933166	0.319933166	0	0	-7.61	-4.75	0	0	NA
634	6	105	2	2	0	1	18.32162177	0.40385819	0.319933166	0	0	-7.61	-4.75	0	0	NA
634	6	105	3	2	0	1	18.72547996	0.671716186	0.40385819	0	0	-7.61	-4.75	0	0	NA
634	6	105	4	2	0	1	19.39719614	0.333714924	0.671716186	0	0	-7.61	-4.75	0	0	NA
634	6	105	5	2	0	1	19.73091107	0.367999256	0.333714924	0	0	-7.61	-4.75	0	0	NA
634	6	105	6	2	0	1	20.09891032	0.313395335	0.367999256	0	0	-7.61	-4.75	1	0	NA
634	6	105	7	2	0	1	20.41230566	0.38962358	0.313395335	0	0	-7.61	-4.75	1	0	NA
634	6	105	8	2	0	1	20.80192924	0.657151637	0.38962358	0	0	-7.61	-4.75	1	0	NA
634	6	105	9	2	0	1	21.45908087	0.677081211	0.657151637	0	0	-7.61	-4.75	1	0	NA
634	6	105	10	2	0	1	22.13616208	0.337757937	0.677081211	0	0	-7.61	-4.75	1	0	NA
634	6	105	11	2	0	1	22.47392002	0.482209644	0.337757937	0	0	-7.61	-4.75	1	0	NA
635	6	106	1	2	0	1	19.27976057	0.306199251	0.306199251	0	0	-9.88	-7.14	0	0	NA
635	6	106	2	2	0	1	19.58595982	0.412578897	0.306199251	0	0	-9.88	-7.14	0	0	NA
635	6	106	3	2	0	1	19.99853872	0.373801613	0.412578897	0	0	-9.88	-7.14	0	0	NA
635	6	106	4	2	0	1	20.37234033	0.499888802	0.373801613	0	0	-9.88	-7.14	0	0	NA
635	6	106	5	2	0	1	20.87222913	0.469289841	0.499888802	0	0	-9.88	-7.14	0	0	NA
635	6	106	6	2	0	1	21.34151897	0.501013933	0.469289841	0	0	-9.88	-7.14	0	0	NA
635	6	106	7	3	1	1	21.84253291	0.243050384	0.501013933	1	0	-9.88	-7.14	0	0	NA
635	6	106	8	1	1	1	22.08558329	0.343103799	0.243050384	0	0	-9.88	-7.14	0	0	NA
635	6	106	9	1	1	1	22.42868709	0.324138492	0.343103799	0	0	-9.88	-7.14	0	0	NA
635	6	106	10	1	1	1	22.75282558	0.37112579	0.324138492	0	0	-9.88	-7.14	0	0	NA
635	6	106	11	3	1	1	23.12395137	0.638102031	0.37112579	15	0	-9.88	-7.14	0	0	NA
636	6	107	1	2	0	1	5.519927843	0.030341678	0.030341678	0	0	NA	NA	0	0	NA
636	6	107	2	2	0	1	5.550269521	0.030604775	0.030341678	0	0	NA	NA	0	0	NA
636	6	107	3	3	1	1	5.580874297	0.053153045	0.030604775	1	0	NA	NA	0	0	NA
636	6	107	4	1	1	1	5.634027342	0.025734042	0.053153045	NA	0	NA	NA	0	0	NA
636	6	107	5	NA	1	0	NA	0.026039016	0.025734042	NA	0	NA	NA	0	0	NA
636	6	107	6	NA	1	0	NA	0.033132922	0.026039016	NA	0	NA	NA	0	0	NA
636	6	107	7	NA	1	0	NA	0.027122718	0.033132922	NA	0	NA	NA	0	0	NA
636	6	107	8	NA	1	0	NA	0.028938953	0.027122718	NA	0	NA	NA	0	0	NA
636	6	107	9	NA	1	0	NA	0.033220036	0.028938953	NA	0	NA	NA	0	0	NA
636	6	107	10	NA	1	0	NA	0.026944163	0.033220036	NA	0	NA	NA	0	0	NA
636	6	107	11	NA	1	0	NA	0.033189483	0.026944163	NA	0	NA	NA	0	0	NA
637	6	108	1	2	0	1	11.83267471	0.218795738	0.218795738	0	0	-10.21	-8.82	0	0	NA
637	6	108	2	2	0	1	12.05147045	0.209441945	0.218795738	0	0	-10.21	-8.82	0	0	NA
637	6	108	3	2	0	1	12.26091239	0.186194519	0.209441945	0	0	-10.21	-8.82	0	0	NA
637	6	108	4	2	0	1	12.44710691	0.129733653	0.186194519	0	0	-10.21	-8.82	0	0	NA
637	6	108	5	1	0	1	12.57684056	0.152670628	0.129733653	NA	0	-10.21	-8.82	0	0	NA
637	6	108	6	2	0	1	12.72951119	0.090709166	0.152670628	0	0	-10.21	-8.82	0	0	NA
637	6	108	7	2	0	1	12.82022036	0.1025805	0.090709166	0	0	-10.21	-8.82	0	0	NA
637	6	108	8	2	0	1	12.92280086	0.086883933	0.1025805	0	0	-10.21	-8.82	0	0	NA
637	6	108	9	2	0	1	13.00968479	0.18826638	0.086883933	0	0	-10.21	-8.82	0	0	NA
637	6	108	10	2	0	1	13.19795117	0.172614451	0.18826638	0	0	-10.21	-8.82	0	0	NA
637	6	108	11	1	0	1	13.37056562	0.171218459	0.172614451	NA	0	-10.21	-8.82	0	0	NA
